task_id,sigma_over_m_cm2_g,scale_radius_over_rs,assembly_time_myr,phase,target_time_myr,sample_time_myr,sample_index,position,radius_pc,feed_radius_pc,baryon_mass_fraction,density_msun_pc3,radial_velocity_km_s,velocity_dispersion_km_s,dynamical_time_myr,collision_time_myr,conduction_radius_time_myr,conduction_gradient_time_myr,inflow_time_myr,thermal_length_pc,knudsen_number
131,100.0,0.02,0.2,mid_assembly,0.1,0.1,5,inward_flux_median,0.593830575603711,0.593830575603711,0.5,180.02602943013892,-2.5457314760480094,2.526249506668825,0.08409788112333211,0.04561755724459037,0.40328263203499964,0.40328263203499964,0.2280849034097358,0.593830575603711,0.3284204538152474
131,100.0,0.02,0.2,assembly_end,0.2,0.2,10,hernquist_radius,0.593830575603711,1.334212653481817,1.0,198.49953148044497,-8.4549227554812,4.509234230779552,0.0592428493295235,0.0231782844961307,0.2346689519316297,0.040020355631109616,0.06867512981654532,0.24523091019056595,0.17522317762436168
131,100.0,0.02,0.2,assembly_end,0.2,0.2,10,inward_flux_median,1.334212653481817,1.334212653481817,1.0,71.44054584905666,-4.7571296423954115,3.183812827280051,0.14366415388063714,0.09121185288582669,0.6715086874222573,0.6715086874222573,0.27423737688714644,1.334212653481817,0.41367014625089826
131,100.0,0.02,0.2,final,2.0,2.0,100,hernquist_radius,0.593830575603711,12.194459484776724,1.0,1073.933635719566,-0.10329942115832963,7.324169051007724,0.05664026153415796,0.002637592904790424,0.7638487557239776,0.7638487557239776,5.620969714162951,0.593830575603711,0.04637960097731789
131,100.0,0.02,0.2,final,2.0,2.0,100,inward_flux_median,12.194459484776724,12.194459484776724,1.0,4.06448515767443,-1.64870705956748,4.641723449011301,1.7768223563274137,1.0996608573995181,4.143292813570069,4.143292813570069,7.232120201477296,12.194459484776724,1.1895756263852557
132,100.0,0.02,0.5,mid_assembly,0.25,0.24,12,hernquist_radius,0.593830575603711,1.0186794733977107,0.470016,190.89655201308483,-4.029313761812958,3.2931198416128638,0.08530413099971704,0.03300182451100768,0.3162127601726425,0.3162127601726425,0.14410466698435484,0.593830575603711,0.24466255815878965
132,100.0,0.02,0.5,mid_assembly,0.25,0.24,12,inward_flux_median,1.0186794733977107,1.0186794733977107,0.470016,98.7431172721013,-2.7113417160698283,3.053574772870943,0.15075645729180154,0.06880629574859433,0.5493391638998686,0.5493391638998686,0.36736677622397895,1.0186794733977107,0.3668699278198127
132,100.0,0.02,0.5,assembly_end,0.5,0.5,25,hernquist_radius,0.593830575603711,2.5496176394142833,1.0,712.2695299836649,-0.4443801577128588,7.104388674649639,0.05788548714781681,0.00409989270206549,0.5228358637034903,0.5228358637034903,1.3066355635904048,0.593830575603711,0.058711772751913964
132,100.0,0.02,0.5,assembly_end,0.5,0.5,25,inward_flux_median,2.5496176394142833,2.5496176394142833,1.0,32.95573048553002,-4.056702307935774,3.8006614364945057,0.3078614190692013,0.165635507843756,1.0082571998976342,1.0082571998976342,0.6145376482771706,2.5496176394142833,0.5102105499158417
132,100.0,0.02,0.5,final,2.0,2.0,100,hernquist_radius,0.593830575603711,10.94680936663417,1.0,1092.416278409233,-0.09981223811521475,7.301702221827874,0.05643523793985248,0.0026009457255914137,0.7793706564024291,0.7793706564024291,5.817351947877269,0.593830575603711,0.04612707233286022
132,100.0,0.02,0.5,final,2.0,2.0,100,inward_flux_median,10.94680936663417,10.94680936663417,1.0,4.805085215590505,-1.7726612030603879,4.687896477710456,1.5849388433207907,0.9210102504357038,3.5503622980606453,3.5503622980606453,6.038212509213844,10.94680936663417,1.083291986229079
133,100.0,0.02,1.0,mid_assembly,0.5,0.5,25,hernquist_radius,0.593830575603711,1.7474813728930405,0.5,411.26498979753853,-1.3457293530636754,4.855987176726874,0.08084666752271534,0.010388295593977965,0.44502612728616114,0.44502612728616114,0.4314707979725997,0.593830575603711,0.11304092136022995
133,100.0,0.02,1.0,mid_assembly,0.5,0.5,25,inward_flux_median,1.7474813728930405,1.7474813728930405,0.5,53.155528048402644,-2.4715898434328225,3.544829675652904,0.26688050943004066,0.11010315424835256,0.7777660777425625,0.7777660777425625,0.691325746659358,1.7474813728930405,0.43072938296118524
133,100.0,0.02,1.0,assembly_end,1.0,1.0,50,hernquist_radius,0.593830575603711,4.373710719835535,1.0,917.1065889876983,-0.18590271107615708,7.165895419887058,0.05719224982807951,0.0031568452350079663,0.6669725673977107,0.6669725673977107,3.123369823174164,0.593830575603711,0.051297206762024546
133,100.0,0.02,1.0,assembly_end,1.0,1.0,50,inward_flux_median,4.373710719835535,4.373710719835535,1.0,17.05487740526894,-3.027966342002182,4.200453578952138,0.5849122897955046,0.2896001476786561,1.5312893749690548,1.5312893749690548,1.412360587505497,4.373710719835535,0.6417318576626376
133,100.0,0.02,1.0,final,2.0,2.0,100,hernquist_radius,0.593830575603711,9.826809909781227,1.0,1127.5470608136588,-0.09429089588852275,7.264749788114118,0.05627607561941847,0.0025327261373131902,0.8084961659147917,0.8084961659147917,6.157995555668606,0.593830575603711,0.045633742821289805
133,100.0,0.02,1.0,final,2.0,2.0,100,inward_flux_median,9.826809909781227,9.826809909781227,1.0,5.656319943793025,-1.940889775655853,4.627799162302277,1.4208855939416147,0.7925653843260715,3.197233386708383,3.197233386708383,4.950604827867112,9.826809909781227,1.0114224832990795
134,100.0,0.04,0.0,mid_assembly,0.02,0.02,1,hernquist_radius,1.1977055309790143,0.8208948954705254,1.0,85.65730543674054,-0.7590744934660083,2.654090208505627,0.1679706080989456,0.09125643151846194,0.7974438855064486,0.7974438855064486,1.542809252762466,1.1977055309790143,0.45318570892338417
134,100.0,0.04,0.0,mid_assembly,0.02,0.02,1,inward_flux_median,0.8208948954705254,0.8208948954705254,1.0,128.34361799704945,-1.0641287260961116,2.423057025959561,0.11811015595352074,0.0667122605967099,0.5971820873874893,0.5971820873874893,0.7542928068046983,0.8208948954705254,0.40553030650533617
134,100.0,0.04,0.0,assembly_end,0.02,0.02,1,hernquist_radius,1.1977055309790143,0.8208948954705254,1.0,85.65730543674054,-0.7590744934660083,2.654090208505627,0.1679706080989456,0.09125643151846194,0.7974438855064486,0.7974438855064486,1.542809252762466,1.1977055309790143,0.45318570892338417
134,100.0,0.04,0.0,assembly_end,0.02,0.02,1,inward_flux_median,0.8208948954705254,0.8208948954705254,1.0,128.34361799704945,-1.0641287260961116,2.423057025959561,0.11811015595352074,0.0667122605967099,0.5971820873874893,0.5971820873874893,0.7542928068046983,0.8208948954705254,0.40553030650533617
134,100.0,0.04,0.0,final,2.0,2.0,100,hernquist_radius,1.1977055309790143,12.194459484776724,1.0,284.1116361622011,-0.08510920582961468,5.833209079190361,0.15217148299521455,0.012518347588575462,1.0411468800497365,1.0411468800497365,13.760052636372272,1.1977055309790143,0.11321970954429077
134,100.0,0.04,0.0,final,2.0,2.0,100,inward_flux_median,12.194459484776724,12.194459484776724,1.0,4.0607507190089,-1.6727842624689822,4.568377895165623,1.8015932906746166,1.1183435030351936,4.281132387192284,4.281132387192284,7.128024754499566,12.194459484776724,1.2092299736951135
135,100.0,0.04,0.05,mid_assembly,0.025,0.02,1,hernquist_radius,1.1977055309790143,0.5626328108034528,0.352,85.69524757494898,-0.09581535446974941,2.644714076566284,0.264947064053981,0.09153940934773276,0.8013922123843373,0.8013922123843373,12.222541559610663,1.1977055309790143,0.45469166628332397
135,100.0,0.04,0.05,mid_assembly,0.025,0.02,1,inward_flux_median,0.5626328108034528,0.5626328108034528,0.352,190.19814677109807,-0.17595438648054526,2.19070170143078,0.13701087284136015,0.04979136632040588,0.45031235202512265,0.45031235202512265,3.1265943240741105,0.5626328108034528,0.3684577570394883
135,100.0,0.04,0.05,assembly_end,0.05,0.06,3,hernquist_radius,1.1977055309790143,0.914455455357331,1.0,85.58128083014677,-1.298436048898526,2.7282619228713147,0.16779860992142828,0.08885435663964991,0.7691894310873708,0.7691894310873708,0.9019367207563278,1.1977055309790143,0.44106097918961507
