halo_mass_msun,formation_redshift,observation_redshift,seed_mass_msun,post_dark_burst_mass_msun,target_mass_msun,available_post_burst_time_myr,seed_only_required_activity,post_burst_required_activity,activity_reduction_factor,seed_only_feasible,post_burst_feasible,dark_burst_changes_feasibility
10000000.0,30.0,8.0,1000.0,9445.47643050131,1000000.0,536.0747120322217,0.6425950923065564,0.435321806985963,0.6774434044047887,True,True,False
10000000.0,30.0,8.0,1000.0,9445.47643050131,10000000.0,536.0747120322217,0.856793456408742,0.650319307325298,0.7590152591163775,True,True,False
10000000.0,30.0,6.0,1000.0,9445.47643050131,100000.0,827.6325400220003,0.27784523273159006,0.14270860983323644,0.5136262675095054,True,True,False
10000000.0,30.0,6.0,1000.0,9445.47643050131,1000000.0,827.6325400220003,0.41676784909738507,0.28196693706018755,0.6765563554646967,True,True,False
10000000.0,30.0,6.0,1000.0,9445.47643050131,10000000.0,827.6325400220003,0.5556904654631801,0.4212252642871387,0.7580213994422925,True,True,False
10000000.0,30.0,4.0,1000.0,9445.47643050131,100000.0,1435.0212728463393,0.1604078175596787,0.08230560164799537,0.5131021847945416,True,True,False
10000000.0,30.0,4.0,1000.0,9445.47643050131,1000000.0,1435.0212728463393,0.24061172633951802,0.16262129122202568,0.6758660257171214,True,True,False
10000000.0,30.0,4.0,1000.0,9445.47643050131,10000000.0,1435.0212728463393,0.3208156351193574,0.242936980796056,0.7572479461784113,True,True,False
100000000.0,10.0,8.0,10000.0,20414.081499467815,100000.0,163.70434261312272,0.6955443729748637,0.485838331685216,0.6985008441765853,True,True,False
100000000.0,10.0,8.0,10000.0,20414.081499467815,1000000.0,163.70434261312272,1.3910887459497274,1.1898802724322264,0.8553589955325737,False,False,False
100000000.0,10.0,8.0,10000.0,20414.081499467815,10000000.0,163.70434261312272,2.086633118924591,1.8939222131792364,0.9076450459845696,False,False,False
100000000.0,10.0,6.0,10000.0,20414.081499467815,100000.0,455.26217060290134,0.2520539211238331,0.1746989972820678,0.6931016843663339,True,True,False
100000000.0,10.0,6.0,10000.0,20414.081499467815,1000000.0,455.26217060290134,0.5041078422476662,0.4278602097092396,0.848747378738523,True,True,False
100000000.0,10.0,6.0,10000.0,20414.081499467815,10000000.0,455.26217060290134,0.7561617633714994,0.6810214221364113,0.9006292768625858,True,True,False
100000000.0,10.0,4.0,10000.0,20414.081499467815,100000.0,1062.6509034272406,0.10825588247850772,0.07484475329411906,0.6913689268477227,True,True,False
100000000.0,10.0,4.0,10000.0,20414.081499467815,1000000.0,1062.6509034272406,0.21651176495701543,0.18330438261390714,0.8466255062411918,True,True,False
100000000.0,10.0,4.0,10000.0,20414.081499467815,10000000.0,1062.6509034272406,0.32476764743552317,0.29176401193369517,0.8983776993723481,True,True,False
100000000.0,15.0,11.0,10000.0,27355.47503283026,100000.0,143.2259067744149,0.7936237110991918,0.45301376889310524,0.5708168273673023,True,True,False
100000000.0,15.0,11.0,10000.0,27355.47503283026,1000000.0,143.2259067744149,1.5872474221983837,1.257719605132537,0.7923903907750934,False,False,False
100000000.0,15.0,11.0,10000.0,27355.47503283026,10000000.0,143.2259067744149,2.3808711332975756,2.062425441371968,0.8662482452443568,False,False,False
100000000.0,15.0,8.0,10000.0,27355.47503283026,100000.0,366.6829499150117,0.31261202371475216,0.17694661790532834,0.566026270527541,True,True,False
100000000.0,15.0,8.0,10000.0,27355.47503283026,1000000.0,366.6829499150117,0.6252240474295043,0.4912637223923783,0.7857402868813513,True,True,False
100000000.0,15.0,8.0,10000.0,27355.47503283026,10000000.0,366.6829499150117,0.9378360711442565,0.805580826879428,0.8589782923326211,True,True,False
100000000.0,15.0,6.0,10000.0,27355.47503283026,100000.0,658.2407779047903,0.17456468448950707,0.09857078140545573,0.5646662249796621,True,True,False
100000000.0,15.0,6.0,10000.0,27355.47503283026,1000000.0,658.2407779047903,0.34912936897901414,0.2736658635559681,0.7838523134168581,True,True,False
100000000.0,15.0,6.0,10000.0,27355.47503283026,10000000.0,658.2407779047903,0.5236940534685212,0.4487609457064804,0.8569143428959234,True,True,False
100000000.0,15.0,4.0,10000.0,27355.47503283026,100000.0,1265.6295107291294,0.09092145781282965,0.05126564075898558,0.5638453451166688,True,True,False
100000000.0,15.0,4.0,10000.0,27355.47503283026,1000000.0,1265.6295107291294,0.1818429156256593,0.14233077641282962,0.7827127931991086,True,True,False
100000000.0,15.0,4.0,10000.0,27355.47503283026,10000000.0,1265.6295107291294,0.27276437343848897,0.23339591206667362,0.8556686092265883,True,True,False
100000000.0,20.0,11.0,10000.0,37235.53244942702,100000.0,233.39665493078812,0.4896192051494695,0.21186750365905224,0.432718940414876,True,True,False
100000000.0,20.0,11.0,10000.0,37235.53244942702,1000000.0,233.39665493078812,0.979238410298939,0.7056823062586622,0.7206440217589439,True,True,False
100000000.0,20.0,11.0,10000.0,37235.53244942702,10000000.0,233.39665493078812,1.4688576154484085,1.1994971088582722,0.8166190488736331,False,False,False
100000000.0,20.0,8.0,10000.0,37235.53244942702,100000.0,456.8536980713849,0.25117967571468935,0.1082385167315264,0.4309206802801699,True,True,False
100000000.0,20.0,8.0,10000.0,37235.53244942702,1000000.0,456.8536980713849,0.5023593514293787,0.3605177990676573,0.717649224687198,True,True,False
100000000.0,20.0,8.0,10000.0,37235.53244942702,10000000.0,456.8536980713849,0.753539027144068,0.6127970814037882,0.8132254061562075,True,True,False
100000000.0,20.0,6.0,10000.0,37235.53244942702,100000.0,748.4115260611635,0.1535886897780171,0.06607216073061667,0.4301889730689888,True,True,False
100000000.0,20.0,6.0,10000.0,37235.53244942702,1000000.0,748.4115260611635,0.3071773795560342,0.22007128964386818,0.716430649815227,True,True,False
100000000.0,20.0,6.0,10000.0,37235.53244942702,10000000.0,748.4115260611635,0.46076606933405123,0.3740704185571197,0.811844542063973,True,True,False
100000000.0,20.0,4.0,10000.0,37235.53244942702,100000.0,1355.8002588855027,0.08488341516200532,0.03647230948547509,0.42967533075649,True,True,False
100000000.0,20.0,4.0,10000.0,37235.53244942702,1000000.0,1355.8002588855027,0.16976683032401063,0.1214809398694214,0.7155752371506696,True,True,False
100000000.0,20.0,4.0,10000.0,37235.53244942702,10000000.0,1355.8002588855027,0.25465024548601595,0.2064895702533677,0.8108752059487295,True,True,False
100000000.0,25.0,11.0,10000.0,50358.29312451757,100000.0,282.47645798720197,0.40514678753220945,0.12155959640752173,0.3000384061982909,True,True,False
100000000.0,25.0,11.0,10000.0,50358.29312451757,1000000.0,282.47645798720197,0.8102935750644189,0.529574918828756,0.6535593211221679,True,True,False
100000000.0,25.0,11.0,10000.0,50358.29312451757,10000000.0,282.47645798720197,1.2154403625966284,0.9375902412499901,0.7713996260967935,False,True,True
